[2025-08-13 16:18:15] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 09:28:57] Usuario: andre | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:29:31] Usuario: andre | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:29:39] Usuario: andre | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:29:40] Usuario: andre | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:29:48] Usuario: andre | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:31:28] Usuario: andre | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:31:29] Usuario: andre | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:33:11] Usuario: andre | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:34:27] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 09:34:27] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:47:37] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 09:47:37] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:53:05] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin_wh | Status: erro
[2025-09-15 09:53:13] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin_wh | Status: erro
[2025-09-15 09:53:55] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin_wh | Status: erro
[2025-09-15 09:54:49] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: usuario_wh | Status: erro
[2025-09-15 09:55:41] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin_wh | Status: erro
[2025-09-15 10:14:27] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: usuario | Status: erro
[2025-09-15 10:14:47] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 10:14:47] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:08:21] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:12:57] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:12:59] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:16:59] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:17:01] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:17:30] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:17:32] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:17:55] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:17:57] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:19:30] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:19:32] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:19:43] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:19:45] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:20:36] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:20:38] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:22:33] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:22:35] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:22:59] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:23:01] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:29:09] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:29:11] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:29:39] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:29:41] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:30:49] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:30:51] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:31:43] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:31:45] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:32:26] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:32:28] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:38:25] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:38:27] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:38:58] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:39:00] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:40:41] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-15 15:40:43] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 15:54:41] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 15:54:55] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 15:55:16] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:55:52] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 15:55:54] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-16 09:56:26] Usuario: usuario | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-16 09:56:26] Usuario: usuario | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-17 14:10:10] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-17 14:10:10] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-17 16:25:39] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Usuário | Status: sucesso
[2025-09-17 16:25:39] Usuario: admin | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-17 16:26:01] Usuario: admin | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Usuário | Status: sucesso
